"d_code","j_code","flow1_tot","flow2_tot"
11530530,1117071070005,14654.43422,22235.09762
11530530,1117071080001,8583.80197,13530.31869
11530530,1117071080002,4383.39778,4532.7775
11530530,1117071080003,5272.83907,6044.50156
11530530,1117071080004,11104.78223,21649.32965
11530530,1117071090001,2539.6554,5216.41804
11530530,1117071090002,4633.85064,8892.5952
11530530,1117071090003,3339.97117,7895.21041
11530530,1117071090004,4975.44496,9438.41999
11530530,1117071090005,18301.77273,11302.01385
11530530,1117071090006,13926.87065,15073.85519
11530530,1117071090007,34229.90164,30229.69025
11530530,1117071090008,13774.98536,9307.505
11530530,1117071090009,4091.02421,4819.80015
11530530,1117071090010,6114.93933,6379.06538
11530740,1.117072e+12,77210909.26465,78765869.6872
11530740,1117072010001,10118.45671,6419.61286
11530740,1117072010002,3998.58195,5600.43933
11530740,1117072010003,5406.46326,8035.64917
11530740,1117072010004,22789.68261,25485.45363
11530740,1117072010005,12001.76166,10339.87846
11530740,1117072010006,5055.71487,6585.15001
11530740,1117072010007,18409.10608,23934.90933
11530740,1117072020001,2921.60631,7353.03461
11530740,1117072020002,9841.08992,9707.67739
11530740,1117072020003,8709.20412,10472.25567
11530740,1117072020004,4430.1805,8219.23379
11530740,1117072020005,5294.82081,9250.37053
11530740,1117072020006,6279.16014,9746.75646
11530740,1117072020007,6969.28528,8102.76907
11530740,1117072020008,6340.37433,9182.30836
11530740,1117072020009,5829.55603,10416.27891
11530740,1117072020010,6461.80731,12389.04301
11530740,1117072020011,8024.87671,7961.733
11530740,1117072020012,6476.05247,7028.30614
11530740,1117072020101,5284.97752,13188.98495
11530740,1117072020501,6039.5419,13528.08344
11530740,1117072030001,3307.24712,7456.98052
11530740,1117072030002,11149.84081,10174.71903
11530740,1117072030003,4954.13324,9730.14169
11530740,1117072030004,6801.80775,10370.41008
11530740,1117072030005,12405.897,10684.49696
11530740,1117072030101,3328.91257,7359.98844
11530740,1117072030201,2237.36613,6584.19935
11530740,1117072030202,1138.73184,4115.05316
11530740,1117072040001,39165.99639,23750.68796
11530740,1117072050001,20965.44205,11529.83567
11530740,1117072050002,2116.82183,5073.45513
11530740,1117072050003,3528.32618,5481.76306
11530740,1117072050004,3608.99859,5772.85744
11530740,1117072050005,10267.06834,6889.80656
11530740,1117072050006,6850.91768,10379.13018
11530740,1117072050007,9246.50099,10852.96216
11530740,1117072050008,3594.79863,5250.75956
11530740,1117072050009,2845.28805,5001.61076
11530740,1117072050010,7368.42385,6555.61307
11530740,1117072050011,2228.57328,4566.40663
11530740,1117072050012,4216.42957,6658.27849
11530740,1117072050013,2340.1503,5269.76595
11530740,1117072050101,4418.86271,8878.76867
11530740,1117072050102,7001.00141,12269.99905
11530740,1117072050103,4246.90721,9422.27335
11530740,1117072050104,6144.37333,13304.26471
11530740,1117072050105,13386.83062,9871.42216
11530740,1117072050201,791.25468,3789.22348
11530740,1117072060001,34037.31825,21871.58276
11530740,1117072060002,45900.77754,17398.84932
11530740,1117072060101,4074.81874,10532.6768
11530740,1117072060201,7228.96818,13194.41069
11530740,1117072060202,5311.89944,10924.60695
11530740,1117072060301,2028.81029,5082.57565
11530740,1117072060401,2877.34817,5320.99561
11530740,1117072060402,586.40636,2220.85276
11530740,1117072060403,824.21548,3390.35712
11530740,1117072060404,344.5212,1571.14362
11530740,1117072060405,903.22504,3791.62396
11530740,1117072060406,258.94661,1322.27985
11530740,1117072060407,1535.6397,5427.01846
11530740,1117072060408,37710.85273,43883.60846
11530740,1117072060409,947.77329,4057.80532
11530740,1117072060410,345.14728,1820.01585
11530740,1117072060411,556.65482,2510.75348
11530740,1117072060412,727.81561,3101.5687
