"d_code","j_code","flow1_tot","flow2_tot"
11530540,1117054010002,1792519.0595,604783.972
11530540,1117054010003,0,0
11530540,1117054010101,66415.5346,149252.4358
11530540,1117054010102,132086.8769,156887.321
11530540,1117054010103,78115.2267,235287.9572
11530540,1117054010104,53233.0237,63227.3124
11530540,1117054010201,99266.2318,71085.773
11530540,1117054010202,62444.779,59128.4061
11530540,1117054010401,52422.9913,100419.0903
11530540,1117054010501,40253.0729,79023.8116
11530540,1117054010502,55416.3529,70317.1999
11530540,1117054010503,190858.402,398108.6275
11530540,1117054010504,41339.4572,97463.472
11530540,1117054010505,69596.2316,95362.7238
11530540,1117054010506,63876.2996,130693.1296
11530540,1117054010507,50862.941,113586.8171
11530540,1117054010601,44630.9967,94539.8297
11530540,1117054010701,42291.5104,84698.3616
11530540,1117054010702,64968.6589,124166.1557
11530540,1117054010703,42068.7574,100731.7337
11530540,1117054020001,307684.0123,444171.6547
11530540,1117054020002,27838.1526,63217.8065
11530540,1117054020003,139402.895,131494.0189
11530540,1117054020004,100095.4423,136835.7521
11530540,1117054020005,137490.3277,76417.0488
11530540,1117054020006,953019.0984,247268.5302
11530540,1117054020101,56935.8699,106705.8039
11530540,1117054020102,73468.6464,131182.7433
11530540,1117054020103,281409.6773,200287.5724
11530540,1117054020104,21032.0671,32390.0263
11530540,1117054020105,24.9293,105.6976
11530540,1117054020901,50712.6768,100082.048
11530540,1117054020902,27665.268,62752.722
11530540,1117054020903,39308.4234,83044.709
11530540,1117054030001,561831.3332,411091.4833
11530540,1117054030002,2853245.8422,597811.865
11530540,1117054030003,124361.3007,122282.7529
11530540,1117054040001,197201.5198,202791.3064
11530540,1117054040002,219160.9226,216277.1722
11530540,1117054040003,156226.8175,304889.1943
11530540,1117054040004,1963151.3936,989812.0804
11530540,1117054040005,231347.5401,247189.1211
11530540,1117054040006,321983.2644,354496.4248
11530540,1117054040007,203443.1389,295674.4611
11530540,1117054040008,468014.159,494407.5765
11530540,1117054040009,264592.0135,346636.4373
11530540,1117054040010,205795.1231,374047.9114
11530540,1117054040011,17610.3585,6985.3426
11530540,1117054040301,139683.2824,217789.9691
11530550,1.117055e+12,850119.3915,862528.3064
11530550,1117055010001,68647.9527,105533.1092
11530550,1117055010002,185789.5819,197050.3479
11530550,1117055010003,201896.0325,206708.3874
11530550,1117055010004,459812.9561,520412.9237
11530550,1117055010005,174096.8055,95083.2143
11530550,1117055010006,766264.9741,384550.1452
11530550,1117055010201,40263.0989,92371.7079
11530550,1117055010601,21769.6028,1120.3127
11530550,1117055010602,107787.6931,74036.0831
11530550,1117055010603,43440.4965,6959.6777
11530550,1117055010701,123457.9677,212187.044
11530550,1117055010801,151077.8868,324584.8463
11530550,1117055010901,26928.9631,21558.7971
11530550,1117055011001,58594.3845,64030.6991
11530550,1117055011002,147824.247,5440.8267
11530550,1117055011401,65747.4538,167236.2445
11530550,1117055011601,146982.375,133766.1063
11530550,1117055011801,80577.4901,161715.8269
11530550,1117055020001,104039.9701,80583.0439
11530550,1117055020002,55873.819,105282.7695
11530550,1117055020003,113096.5729,74741.7968
11530550,1117055020004,85891.0682,91412.9342
11530550,1117055020005,77083.0754,120433.9053
11530550,1117055020006,301278.0883,145853.2629
11530550,1117055020007,58211.205,84386.0329
11530550,1117055020008,20463.4383,47397.7963
11530550,1117055020009,66310.5735,109725.4873
11530550,1117055020010,145953.0254,79596.8074
11530550,1117055020011,78272.9477,113696.4817
11530550,1117055020012,21622.9692,25227.9761
11530550,1117055020013,257005.4664,175999.7804
11530550,1117055020014,78493.8989,82031.9544
11530550,1117055020016,201935.1802,137026.1824
11530550,1117055020101,122386.1594,210222.196
11530550,1117055020102,16930.0479,40154.0204
11530550,1117055020103,56011.7936,95776.198
11530550,1117055020104,18919.1236,41235.7328
11530550,1117055021001,49932.2715,83749.6858
11530550,1117055021002,14211.2893,18046.7124
11530550,1117055021003,56213.2479,92914.0374
11530550,1117055021101,47336.6049,87887.6955
11530550,1117055021102,20382.301,50159.669
11530550,1117055021103,78295.5587,146927.6919
11530550,1117055021104,30347.6431,51027.2242
11530550,1117055021105,79316.3832,149918.308
11530550,1117055021106,57348.9498,112963.0374
11530550,1117055021107,66940.3297,117947.5727
11530560,1.117056e+12,2068865.621,1841956.6073
11530560,1117056010001,363635.1538,168612.0542
11530560,1117056010002,1457892.6759,633193.6989
11530560,1117056010003,906747.5848,449180.1112
11530560,1117056010004,445443.4116,393532.7285
11530560,1117056010101,285581.9694,442403.7931
11530560,1117056010201,71657.1554,92683.1955
11530560,1117056010202,153992.293,328171.5991
11530560,1117056010203,48457.5612,66114.4226
11530560,1117056010204,80392.0803,184246.5767
11530560,1117056010205,169862.8894,281201.6359
11530560,1117056010206,81824.6547,100036.6419
11530560,1117056010207,63064.1909,99920.6697
11530560,1117056010401,479715.1001,610497.7328
11530560,1117056010501,282026.4176,215497.2586
11530560,1117056010502,137690.2974,113753.5494
11530560,1117056010801,360385.1936,687781.6696
11530560,1117056020001,53307.3165,37698.6803
11530560,1117056020002,85730.8426,113423.1626
11530560,1117056020003,174895.2756,241593.0872
11530560,1117056020004,103255.2518,125557.0828
11530560,1117056020005,224570.6722,244952.2235
11530560,1117056020006,156938.539,218026.4715
11530560,1117056020007,83877.5579,103116.7153
11530560,1117056020008,90860.2362,71268.0982
11530560,1117056020009,176445.7588,162206.063
11530560,1117056020010,1187447.1047,531944.622
11530560,1117056020011,1274031.0635,450800.448
11530560,1117056020101,76012.3134,248661.7671
11530560,1117056020301,158999.9558,283412.517
11530560,1117056020401,128459.4027,368339.9544
11530560,1117056020601,207277.7201,295535.698
11530560,1117056020701,32189.2755,28525.2384
11530560,1117056020702,128702.6572,135707.4768
11530560,1117056020703,87488.1059,104751.8847
11530560,1117056020704,47941.9682,32475.494
11530560,1117056020801,41112.448,52882.8052
11530560,1117056020901,49140.86,87704.1144
11530560,1117056020902,63805.601,75818.7777
11530560,1117056020903,46596.1916,72129.7462
11530560,1117056021401,23138.9301,70112.7265
11530560,1117056030001,99999.1282,158401.9484
11530560,1117056030002,246934.5207,219579.0297
11530560,1117056030003,72026.4359,120798.8098
11530560,1117056030004,94183.2822,145632.4735
11530560,1117056030005,384324.4325,405366.1352
11530560,1117056030006,286164.9444,260033.9319
11530560,1117056030007,86172.4555,103537.8419
11530560,1117056030008,11669.4663,0
11530560,1117056030009,562130.9502,49938.3638
11530560,1117056030101,95760.3513,162974.5684
11530560,1117056030102,39023.0012,43476.0789
11530560,1117056030201,132162.8183,257635.4036
11530560,1117056030301,74301.4348,85872.2068
11530560,1117056030401,267499.5289,422918.7855
11530560,1117056030901,117772.6992,72265.2416
11530560,1117056031101,111642.6224,66035.8934
11530560,1117056031201,458301.7503,458353.6878
11530560,1117056031501,22782.3492,55121.869
11530560,1117056031801,185258.7091,234829.4889
11530720,1.117061e+12,1286247.1503,1290697.075
11530720,1117061010001,151470.0656,307371.7776
11530720,1117061010002,150727.5172,188810.9872
11530720,1117061010003,285803.8095,150032.8243
11530720,1117061010004,129160.9234,11837.2724
11530720,1117061010005,49118.1891,94738.5444
11530720,1117061010006,511778.8839,232962.5075
11530720,1117061010007,107167.2091,187765.5947
11530720,1117061010008,287080.9056,181365.5742
11530720,1117061010009,61262.9534,82261.5759
11530720,1117061010010,177791.0539,333478.015
11530720,1117061010011,0,0
11530720,1117061010101,95701.1112,211032.4221
11530720,1117061010201,109965.1984,251416.7359
11530720,1117061010301,69410.5204,140414.4274
11530720,1117061010401,52447.3219,95477.937
11530720,1117061010601,65013.287,137637.5978
11530720,1117061010602,126641.5636,141369.711
11530720,1117061010701,40947.0594,76746.2235
11530720,1117061010702,75446.7998,147112.0124
11530720,1117061010703,50304.7883,103652.5811
11530720,1117061010801,74484.8301,121292.8263
11530720,1117061010802,103154.3811,207437.351
11530720,1117061010901,73996.1679,140487.2067
11530720,1117061020001,694019.3372,288297.3204
11530720,1117061020002,527874.9489,226705.6603
11530720,1117061020003,78583.1021,60321.1241
11530720,1117061020004,366586.0177,253906.176
11530720,1117061020005,409087.5674,247465.5408
11530720,1117061020006,101729.4744,143542.6691
11530720,1117061020101,28617.3727,61084.4534
11530720,1117061020201,125153.7249,196194.3293
11530720,1117061020202,108867.4603,221833.252
11530720,1117061020203,68338.7351,137385.4185
11530720,1117061020401,413764.6473,524934.5305
11530720,1117061020501,18405.7432,83112.936
11530720,1117061020502,187762.2951,265038.724
11530720,1117061020503,17302.5443,64182.4936
11530720,1117061020601,83881.6908,129449.464
11530720,1117061020602,119500.4041,153883.7498
11530720,1117061020701,169785.8902,216352.9601
11530720,1117061020702,157321.154,208211.085
11530720,1117061020703,207828.5171,299842.158
11530720,1117061020704,107245.9736,140736.7778
11530720,1117061030001,409808.3725,45869.9077
11530720,1117061030101,62908.2424,117811.3997
11530720,1117061030102,54225.4754,86094.4458
11530720,1117061030103,259784.6044,360632.759
11530720,1117061030104,99910.076,130081.6292
11530720,1117061030105,121108.6757,232200.5301
11530730,1.117062e+12,850356.5756,1118410.0997
11530730,1117062010001,44888.6367,100821.358
11530730,1117062010002,341183.7856,300343.8972
11530730,1117062010003,136712.8935,86331.8575
11530730,1117062010004,235257.2906,251202.6563
11530730,1117062010005,63327.1199,58652.1876
11530730,1117062010006,40775.9652,97124.8921
11530730,1117062010007,153211.1461,106681.3317
11530730,1117062010008,41084.0238,89460.1147
11530730,1117062010009,37866.8334,53672.0891
11530730,1117062010010,60671.123,76254.6406
11530730,1117062010011,81256.1841,83154.6043
11530730,1117062010012,193700.1583,195947.2184
11530730,1117062010101,50018.9164,90475.0337
11530730,1117062010201,95317.7869,152708.8577
11530730,1117062010301,31752.3442,79552.5666
11530730,1117062010302,29553.586,59315.5808
11530730,1117062010303,22046.886,55075.7935
11530730,1117062010304,62377.1606,111244.9397
11530730,1117062010305,72353.3989,108582.8388
11530730,1117062010306,35354.0921,90325.5623
11530730,1117062010501,150242.4482,245270.3966
11530730,1117062010801,106469.0174,202282.7939
11530730,1117062010901,178976.4242,346551.0923
11530730,1117062011001,115964.8417,220119.4337
11530730,1117062020001,202870.291,136885.952
11530730,1117062020002,44647.5691,90497.1092
11530730,1117062020003,53751.7384,98930.4255
11530730,1117062020004,55257.2048,86879.5306
11530730,1117062020005,34167.3021,77275.1551
11530730,1117062020006,52640.3759,89584.7933
11530730,1117062020007,377566.3318,196194.6239
11530730,1117062020008,92998.4759,102450.5488
11530730,1117062020009,99941.3122,82450.4582
11530730,1117062020010,91064.5623,142795.4399
11530730,1117062020011,225711.6334,157009.7831
11530730,1117062020012,64862.1453,141519.4936
11530730,1117062020013,36207.8961,82667.9912
11530730,1117062020014,53578.1604,88905.0128
11530730,1117062020015,53588.242,120850.8028
11530730,1117062020016,158119.5208,209944.7458
11530730,1117062020017,98661.0333,152284.7737
11530730,1117062020018,61893.0038,92262.5735
11530730,1117062020019,91209.954,90112.6154
11530730,1117062020020,252386.3602,284609.7917
11530730,1117062020301,65806.282,137361.0643
11530730,1117062020302,68536.6584,140622.7765
11530730,1117062020303,93025.1725,147045.6997
11530730,1117062020304,126467.4752,173091.4805
11530730,1117062020401,75167.3001,124823.3183
11530730,1117062020402,104998.9615,152713.8599
11530730,1117062020501,134777.2865,202841.3871
11530730,1117062020601,64092.5583,106448.1277
11530730,1117062020701,33907.2634,76447.8505
11530730,1117062020702,104303.0207,182245.2073
11530750,1.117064e+12,1383260.3967,1537236.8124
11530750,1117064010001,70798.9925,126716.198
11530750,1117064010002,114522.0593,145194.7839
11530750,1117064010003,137051.8039,198374.1596
11530750,1117064010004,113975.7008,130862.2454
11530750,1117064010005,102038.5701,160738.4218
11530750,1117064010006,160724.6457,169861.4645
11530750,1117064010007,152593.3242,227311.0021
11530750,1117064010008,107917.9927,145103.7616
11530750,1117064010009,102770.3437,186958.7659
11530750,1117064010010,91103.3707,146440.1646
11530750,1117064010011,163817.7464,163406.0031
11530750,1117064010012,123709.2206,161027.7588
11530750,1117064010013,100218.9882,139932.6398
11530750,1117064010014,82053.3331,132035.2675
11530750,1117064010015,217094.5539,242591.5703
11530750,1117064010016,126267.9819,181150.3125
11530750,1117064010017,87271.0189,108738.9742
11530750,1117064010018,137823.8478,147452.0338
11530750,1117064010019,207884.4728,213474.7636
11530750,1117064010020,91242.6649,185532.9306
11530750,1117064010021,520487.0315,303487.9293
11530750,1117064010022,170908.7532,199791.7986
11530750,1117064010023,271713.1102,212484.122
11530750,1117064010024,115232.3354,163127.8028
11530750,1117064010025,92624.1617,127263.7873
11530750,1117064010026,169472.5272,195423.3103
11530750,1117064010027,124611.3891,187167.6922
11530750,1117064011101,147450.4419,227760.0987
11530750,1117064011102,60175.3877,68730.5461
11530750,1117064011103,181003.769,262980.9164
11530750,1117064011104,159906.7233,277117.3179
11530750,1117064011201,348698.9796,328786.3224
11530750,1117064011202,315435.9296,271599.6175
11530750,1117064020001,871557.3572,312280.9236
11530750,1117064020002,280253.6691,244386.4508
11530750,1117064020004,247155.0485,180600.5408
11530750,1117064020101,33004.6274,73554.7942
11530750,1117064020102,71246.9761,180345.1044
11530750,1117064020103,22978.2938,61481.4862
11530750,1117064020104,42311.2712,97078.3079
11530750,1117064020201,34627.7419,41301.1519
11530750,1117064020202,68856.9186,44843.39
11530750,1117064020203,28271.6177,85119.7955
11530750,1117064020204,29429.6349,96049.064
11530750,1117064020205,127773.3577,93816.916
11530750,1117064020206,29127.4909,62207.1223
11530750,1117064020207,108512.1708,156449.562
11530750,1117064020208,85206.742,109836.2306
11530750,1117064020209,83507.9314,57301.2015
11530750,1117064020210,99147.7805,118320.3679
11530750,1117064020211,131738.2638,169750.8901
11530750,1117064020212,79974.3086,95070.2917
11530750,1117064020213,146691.7797,275680.1812
11530750,1117064020214,66771.0871,113420.2329
11530750,1117064020301,65907.147,112328.8107
11530750,1117064020302,23215.088,57112.4823
11530750,1117064020303,50869.1029,93429.6597
11530750,1117064020304,45827.2305,86371.2346
11530750,1117064020305,46064.6039,100145.8365
11530750,1117064020501,450926.5496,531060.9793
11530750,1117064020601,257345.8514,113996.232
11530750,1117064020602,104549.5346,209732.5918
11530760,1.117065e+12,745671.0154,841965.4335
11530760,1117065010001,690201.8645,320117.5094
11530760,1117065010002,79258.7019,60646.7357
11530760,1117065010003,393869.924,688100.359
11530760,1117065010004,153527.5747,134295.8027
11530760,1117065010005,102859.2182,171629.5479
11530760,1117065020001,121033.9811,207565.0455
11530760,1117065020002,95114.5355,113033.6316
11530760,1117065020003,53788.8405,75260.0578
11530760,1117065020004,221728.2059,197175.1771
11530760,1117065020005,228327.7398,200071.6018
11530760,1117065020006,105541.4505,99801.4904
11530760,1117065020007,325056.498,371803.2095
11530760,1117065020008,116009.5732,128583.8617
11530760,1117065020009,152961.0873,194351.4728
11530760,1117065020010,147470.2876,123209.3889
11530760,1117065020011,222749.4282,155875.8946
11530760,1117065020012,51789.9203,73369.6071
11530760,1117065020013,64049.5803,103261.3168
11530760,1117065020014,52885.4659,71613.9145
11530760,1117065020015,19856.9553,36881.2633
11530760,1117065020016,24619.2438,51911.6843
11530760,1117065020017,21330.3502,46474.2097
11530760,1117065020018,120166.3497,68220.6689
11530760,1117065020019,96960.1766,110862.8877
11530760,1117065020020,45753.2636,83772.5777
11530760,1117065020021,63975.5613,105650.9171
11530760,1117065020022,57377.1623,96256.7924
11530760,1117065020101,64584.8628,84183.9975
11530760,1117065020102,57887.9199,135090.5535
11530760,1117065020103,49735.9979,67919.6057
11530760,1117065020104,53486.8705,77870.0186
11530760,1117065020105,64836.0006,106287.2865
11530760,1117065020106,46976.195,62648.9481
11530760,1117065020107,66182.0114,82962.6787
11530760,1117065020108,69940.1274,129880.0096
11530760,1117065020109,96454.904,195399.5012
11530760,1117065020201,105244.259,140258.9429
11530760,1117065020401,62767.0326,111884.7505
11530760,1117065020501,64773.93,119113.7387
11530760,1117065020601,45750.1534,61659.6806
11530770,1.117067e+12,1010239.4682,982276.3498
11530770,1117067010001,189255.2633,251611.8733
11530770,1117067010002,844157.4792,624088.2583
