"d_code","j_code","month","flow1_tot","flow2_tot"
11530750,1117064010003,202102,9628.536,14239.5482
11530750,1117064010004,202102,11257.7258,13476.26
11530750,1117064010005,202102,9084.404,13927.6716
11530750,1117064010006,202102,14771.6793,16559.1163
11530750,1117064010007,202102,14004.4087,20447.3421
11530750,1117064010008,202102,9897.4898,12414.6867
11530750,1117064010009,202102,11390.178,19869.5343
11530750,1117064010010,202102,9274.65,13744.5367
11530750,1117064010011,202102,14881.4656,14564.7283
11530750,1117064010012,202102,11139.063,14492.8788
11530750,1117064010013,202102,8046.3755,10333.5032
11530750,1117064010014,202102,8583.2847,13791.352
11530750,1117064010015,202102,18744.1314,26060.0165
11530750,1117064010016,202102,11252.2541,14924.6407
11530750,1117064010017,202102,7472.612,8829.659
11530750,1117064010018,202102,11464.1162,11230.6242
11530750,1117064010019,202102,21672.1874,24346.3689
11530750,1117064010020,202102,8425.7712,17566.1924
11530750,1117064010021,202102,47836.571,27321.0877
11530750,1117064010022,202102,16324.2882,19823.6773
11530750,1117064010023,202102,21583.359,15560.927
11530750,1117064010024,202102,10681.2239,13734.1246
11530750,1117064010025,202102,8480.0364,11646.2302
11530750,1117064010026,202102,15615.1893,17766.5107
11530750,1117064010027,202102,11236.4502,15517.4287
11530750,1117064011101,202102,16916.402,25892.4404
11530750,1117064011102,202102,5877.6091,6016.2675
11530750,1117064011103,202102,18478.8494,26434.6408
11530750,1117064011104,202102,17702.0812,29214.7271
11530750,1117064011201,202102,30562.8548,28528.9867
11530750,1117064011202,202102,24805.9165,21293.0901
11530750,1117064020001,202102,74290.1388,28560.495
11530750,1117064020002,202102,25376.2249,21617.0859
11530750,1117064020004,202102,22348.9844,15904.2594
11530750,1117064020101,202102,1891.5327,4398.384
11530750,1117064020102,202102,6290.1065,15701.4145
11530750,1117064020103,202102,2003.6071,5188.93
11530750,1117064020104,202102,4993.657,10310.8602
11530750,1117064020201,202102,4404.5773,4926.6783
11530750,1117064020202,202102,8402.0785,5371.0998
11530750,1117064020203,202102,3734.5286,10507.814
11530750,1117064020204,202102,3682.4402,11295.5835
11530750,1117064020205,202102,9327.6893,6348.3196
11530750,1117064020206,202102,3680.8319,7618.5227
11530750,1117064020207,202102,9522.7638,14020.8401
11530750,1117064020208,202102,7365.9908,9690.5375
11530750,1117064020209,202102,6631.2186,4320.0701
11530750,1117064020210,202102,8402.5436,10349.568
11530750,1117064020211,202102,11272.3606,14791.0734
11530750,1117064020212,202102,6390.6757,7160.0032
11530750,1117064020213,202102,13671.3421,25183.6907
11530750,1117064020214,202102,7359.6091,10880.4372
11530750,1117064020301,202102,4981.1819,8469.784
11530750,1117064020302,202102,1409.5395,3985.4087
11530750,1117064020303,202102,6623.7736,11353.1261
11530750,1117064020304,202102,3330.2966,6392.8552
11530750,1117064020305,202102,3373.8494,7558.2349
11530750,1117064020501,202102,36606.3066,47820.1076
11530750,1117064020601,202102,20758.2745,9382.5381
11530750,1117064020602,202102,9038.7884,19848.4224
11530760,1117065010001,202102,53842.7691,23584.0268
11530760,1117065010002,202102,4371.7363,2924.9863
11530760,1117065010003,202102,31158.5415,64627.6775
11530760,1117065010004,202102,15295.8899,12725.7423
11530760,1117065010005,202102,8949.148,14641.9812
11530760,1117065020001,202102,10606.1205,18103.8726
11530760,1117065020002,202102,8653.1353,9826.9389
11530760,1117065020003,202102,6262.4776,8445.8648
11530760,1117065020004,202102,14709.2118,12593.5838
11530760,1117065020005,202102,23251.2256,17546.6076
11530760,1117065020006,202102,12890.9464,12155.685
11530760,1117065020007,202102,21945.825,22937.5218
11530760,1117065020008,202102,12172.8232,13846.3872
11530760,1117065020009,202102,13646.0475,15806.3822
11530760,1117065020010,202102,11400.8416,8722.1935
11530760,1117065020011,202102,21981.0535,14870.8195
11530760,1117065020012,202102,6589.483,9011.3963
11530760,1117065020013,202102,6552.6566,9751.0012
11530760,1117065020014,202102,3777.5749,5865.9258
11530760,1117065020015,202102,997.1341,2636.6018
11530760,1117065020016,202102,3039.1167,6483.9332
11530760,1117065020017,202102,2529.122,5551.0365
11530760,1117065020018,202102,9892.8873,6306.8465
11530760,1117065020019,202102,9239.1153,10315.3382
11530760,1117065020020,202102,4357.2846,7719.9138
11530760,1117065020021,202102,5301.4636,9257.2659
11530760,1117065020022,202102,5409.7379,8829.531
11530760,1117065020101,202102,5772.3988,8841.9308
11530760,1117065020102,202102,3052.6444,8385.4575
11530760,1117065020103,202102,4661.3136,7660.8071
11530760,1117065020104,202102,4930.8173,8554.9124
11530760,1117065020105,202102,8143.4733,13336.1524
11530760,1117065020106,202102,4354.0798,7098.7395
11530760,1117065020107,202102,8485.6643,11715.4783
11530760,1117065020108,202102,5047.9136,10083.6007
11530760,1117065020109,202102,11830.5418,23607.196
11530760,1117065020201,202102,8916.3122,12905.1618
11530760,1117065020401,202102,7078.5691,13607.8438
11530760,1117065020501,202102,7319.1549,14487.5942
11530760,1117065020601,202102,5272.3191,7188.7448
11530770,1117067010001,202102,14564.3692,18219.1063
11530770,1117067010002,202102,74426.0282,65434.9282
11530770,1117067010003,202102,8142.8048,9867.2798
11530770,1117067010004,202102,21738.1759,23241.1516
11530770,1117067010005,202102,19555.2943,17055.7568
11530770,1117067010006,202102,13780.4288,11675.3698
11530770,1117067010007,202102,16947.4538,15950.2926
11530770,1117067010008,202102,4560.0305,4981.2589
11530770,1117067010009,202102,3932.3056,6202.375
11530770,1117067010010,202102,5530.5958,9067.0456
11530770,1117067010301,202102,9077.5838,10472.0886
11530770,1117067010302,202102,465.5786,893.3073
11530770,1117067020001,202102,19945.0875,15460.7099
11530770,1117067020002,202102,9190.2666,14143.3912
11530770,1117067020003,202102,26381.5402,21847.9079
11530770,1117067020004,202102,13820.8436,17121.4653
11530770,1117067020005,202102,13589.0356,18538.6937
11530770,1117067020006,202102,17698.9285,14637.7526
11530770,1117067020007,202102,17454.3535,10678.8598
11530770,1117067020008,202102,11971.4047,17288.108
11530770,1117067020009,202102,8785.3194,16495.2694
11530770,1117067020010,202102,4709.917,11885.1413
11530770,1117067020301,202102,12729.4592,15272.1029
11530770,1117067020302,202102,1216.4614,2218.5669
11530770,1117067020303,202102,2650.8797,4359.839
11530770,1117067020304,202102,2425.2118,3703.1387
11530770,1117067020305,202102,1495.6777,2945.6742
11530770,1117067020306,202102,5167.6043,7585.2844
11530770,1117067020501,202102,10606.6319,15803.0161
11530770,1117067030001,202102,22115.8691,6935.6587
11530770,1117067030002,202102,10558.713,19689.545
11530770,1117067030003,202102,32852.5452,27188.0995
11530770,1117067030004,202102,3555.0209,6427.0254
11530770,1117067030005,202102,55898.8386,16412.5085
11530770,1117067030301,202102,16111.2475,27578.2972
11530770,1117067030401,202102,3676.384,5804.1271
11530770,1117067030402,202102,1989.7451,3741.1578
11530770,1117067030403,202102,4368.8982,6453.1335
11530770,1117067030501,202102,8865.5984,8859.1355
11530770,1117067030801,202102,11964.7385,15038.1294
11530780,1117068010001,202102,14107.7976,8938.6677
11530780,1117068010002,202102,26581.6557,15158.4736
11530780,1117068020001,202102,48205.5665,27280.1761
11530780,1117068020002,202102,10323.0175,13979.6667
11530780,1117068020003,202102,12098.9978,22394.2377
11530780,1117068020004,202102,43918.2834,24191.9887
11530780,1117068020005,202102,0,0
11530780,1117068020006,202102,52017.2332,45224.8648
11530780,1117068020007,202102,46211.6406,18621.6542
11530780,1117068020008,202102,32771.2013,34082.764
11530780,1117068020009,202102,35285.7547,33608.4977
11530780,1117068020010,202102,51997.3221,17661.3194
11530780,1117068020011,202102,26314.657,16355.6348
11530780,1117068020012,202102,23425.7115,34196.6869
11530780,1117068020013,202102,18725.011,20724.0885
11530780,1117068020014,202102,5986.2737,15311.1188
11530780,1117068020015,202102,9310.5871,13408.8094
11530780,1117068020016,202102,18985.9508,27739.7104
11530780,1117068020017,202102,6649.6849,14669.1801
11530780,1117068020101,202102,0,0
11530780,1117068020102,202102,0,0
11530780,1117068020103,202102,10034.6254,11669.1706
11530780,1117068020104,202102,0,0
11530780,1117068020201,202102,38165.924,36105.1313
11530780,1117068020202,202102,20440.7309,17962.2126
11530780,1117068020301,202102,5137.2075,11285.3841
11530780,1117068020302,202102,6485.5207,9092.5994
11530780,1117068020501,202102,10246.0846,7277.8384
11530780,1117068020502,202102,55011.918,56636.7035
11530780,1117068020503,202102,57039.1797,73050.2676
11530780,1117068020601,202102,12636.2497,19795.5344
11530780,1117068020801,202102,4335.9304,13343.9567
11530780,1117068020901,202102,9880.6439,12773.2265
11530780,1117068020902,202102,9322.5615,13558.3066
11530780,1117068021001,202102,7950.7302,15048.2037
11530780,1117068021002,202102,10795.3192,19970.2959
11530780,1117068021201,202102,14386.9786,31081.8429
11530780,1117068021202,202102,14811.1337,15367.2631
11530780,1117068021203,202102,10653.7936,17167.63
11530780,1117068021204,202102,8815.426,6509.2421
11530780,1117068021205,202102,6668.9374,17416.1862
11530780,1117068021206,202102,16115.3121,22145.5223
11530780,1117068021207,202102,6404.8926,6300.3237
11530780,1117068030001,202102,155891.6207,124897.5754
11530780,1117068030002,202102,39834.608,20631.3686
11530780,1117068030003,202102,24784.6559,27889.5164
11530780,1117068030004,202102,154230.3416,185050.1964
11530780,1117068030005,202102,10687.2248,18187.9749
11530780,1117068030006,202102,6628.8212,12404.7605
11530780,1117068030007,202102,9782.1441,11486.1032
11530780,1117068030008,202102,9233.9639,11984.0747
11530780,1117068030009,202102,32942.4947,35834.6454
11530780,1117068030010,202102,21177.4283,33320.726
11530780,1117068030011,202102,65531.9452,60515.4542
11530780,1117068030012,202102,24664.0271,19035.0384
11530780,1117068030013,202102,18249.9646,27124.4517
11530780,1117068030014,202102,182.516,509.5622
11530780,1117068030501,202102,7018.0292,13216.5295
11530780,1117068030601,202102,5845.7459,12610.2533
11530780,1117068030602,202102,16431.9492,25119.6118
11530780,1117068030603,202102,8406.6412,16841.9055
11530780,1117068030604,202102,21619.1333,28113.6499
11530780,1117068031401,202102,15829.8079,26538.0082
11530780,1117068031402,202102,11059.7447,18709.007
11530780,1117068031501,202102,14195.8542,22620.2278
11530780,1117068031502,202102,14454.7922,21936.1186
11530780,1117068031503,202102,15464.6832,24891.0575
11530780,1117068031504,202102,12057.9477,16352.3621
11530780,1117068031601,202102,10475.614,13316.4742
11530780,1117068031602,202102,5674.8063,9119.2146
11530780,1117068031603,202102,9531.1595,12323.1274
11530780,1117068031604,202102,9231.7107,12383.9679
11530780,1117068031701,202102,10092.6788,10454.7235
11530780,1117068031702,202102,11202.4679,14022.3317
11530780,1117068031703,202102,16035.5364,23108.2821
11530780,1117068031901,202102,11670.0972,12669.6112
11530780,1117068031902,202102,13212.6874,20840.1188
11530780,1117068031903,202102,9145.6942,13997.2336
11530780,1117068031904,202102,8629.0639,11166.7293
11530780,1117068031905,202102,9409.0077,12502.3313
11530780,1117068031906,202102,8128.2856,11271.7425
11530780,1117068031907,202102,4882.2345,6707.8999
11530780,1117068032001,202102,7794.531,12524.1843
11530780,1117068032002,202102,7490.7394,14674.3439
11530780,1117068032101,202102,6132.7251,6126.2854
11530780,1117068032102,202102,4075.0023,6466.822
11530780,1117068032103,202102,6580.9646,5450.2189
11530790,1117069010001,202102,10068.3537,15987.5134
11530790,1117069010002,202102,5743.784,10577.3587
11530790,1117069010003,202102,6286.122,10677.3799
11530790,1117069010004,202102,23052.4904,27688.5515
11530790,1117069010005,202102,5633.3236,8459.2384
11530790,1117069010006,202102,10085.3148,14593.9411
11530790,1117069010007,202102,13139.4292,9224.882
11530790,1117069010008,202102,1579.7965,0
11530790,1117069010009,202102,18457.7239,13118.2907
11530790,1117069010010,202102,59663.4389,38225.2195
11530790,1117069010011,202102,10215.4568,8061.1876
11530790,1117069010012,202102,14673.1943,6529.5887
11530790,1117069010013,202102,13427.7505,17919.8438
11530790,1117069010014,202102,13242.7905,13724.0417
11530790,1117069010015,202102,7442.5378,10512.2434
11530790,1117069010016,202102,12034.1328,16579.0429
11530790,1117069010017,202102,4805.386,8397.3206
11530790,1117069010018,202102,8634.7773,9125.7463
11530790,1117069010019,202102,22134.8376,15316.5754
11530790,1117069010020,202102,9441.5739,10192.2825
11530790,1117069010021,202102,5842.7979,10769.7281
11530790,1117069010301,202102,5834.1345,12679.2246
11530790,1117069010401,202102,11740.0575,15973.08
11530790,1117069010402,202102,5813.5539,11998.7139
11530790,1117069010403,202102,9156.913,13156.4732
11530790,1117069010404,202102,6993.1282,15635.9156
11530790,1117069010405,202102,12544.2941,21246.1302
11530790,1117069010406,202102,7050.1091,15544.8109
11530790,1117069010901,202102,7444.6116,13870.4068
11530790,1117069020001,202102,11150.6917,7661.3927
11530790,1117069020002,202102,34046.9078,20098.471
11530790,1117069020003,202102,16888.6678,13239.8789
11530790,1117069020004,202102,8114.7352,10261.3273
11530790,1117069020005,202102,17529.1375,13982.7428
11530790,1117069020006,202102,4982.2363,11976.5681
11530790,1117069020007,202102,8468.9774,12201.2028
11530790,1117069020008,202102,4907.3106,9356.3726
11530790,1117069020009,202102,37748.8308,27286.9871
11530790,1117069020010,202102,22474.4813,14786.5808
11530790,1117069020011,202102,9343.2855,13241.8664
11530790,1117069020012,202102,12534.2091,11643.0605
11530790,1117069020013,202102,7129.9427,13131.807
11530790,1117069020014,202102,6662.595,13564.1332
11530790,1117069020015,202102,6612.1266,7747.7894
11530790,1117069020016,202102,6844.1726,8360.7047
11530790,1117069020017,202102,5803.5722,5645.3923
11530790,1117069020501,202102,1865.9718,5562.6589
11530790,1117069030001,202102,34988.1812,14807.9843
11530790,1117069030002,202102,49286.5808,30174.0364
11530790,1117069030003,202102,9742.4315,15961.1653
11530790,1117069030004,202102,23693.8741,30879.5778
11530595,1117070010001,202102,25688.0763,19517.6408
11530595,1117070010002,202102,50571.9731,39173.1847
11530595,1117070010003,202102,51136.9512,77923.8436
11530595,1117070010004,202102,25027.4386,33509.9961
11530595,1117070010005,202102,6964.3296,15559.3546
11530595,1117070010006,202102,3886.4331,5152.5984
11530595,1117070010007,202102,9354.8431,7033.9773
11530595,1117070010008,202102,694.4362,3881.8489
11530595,1117070010009,202102,38519.8486,27306.4738
11530595,1117070010010,202102,6016.2966,6572.2994
11530595,1117070010011,202102,6726.7804,14432.3552
11530595,1117070010012,202102,11907.5338,7681.7211
11530595,1117070010013,202102,15698.6911,26174.5368
11530595,1117070010014,202102,4715.3763,3553.9992
11530595,1117070010015,202102,38712.524,25883.6975
11530595,1117070010016,202102,4103.4855,5494.6031
11530595,1117070010017,202102,1127.5886,3304.0655
11530595,1117070010018,202102,9302.1006,7316.2224
11530595,1117070010019,202102,2840.5769,1708.5229
11530595,1117070010020,202102,10058.6144,27273.4206
11530530,1117071010001,202102,27875.696,3481.68
11530530,1117071020001,202102,113797.7974,70720.0489
11530530,1117071020002,202102,11529.3611,9082.0897
11530530,1117071020003,202102,9350.4868,8904.7304
11530530,1117071020004,202102,8848.3485,11773.8644
11530530,1117071020005,202102,6561.9997,9443.1925
11530530,1117071020101,202102,7243.2733,9902.5195
11530530,1117071020102,202102,2834.9612,7434.1582
11530530,1117071020103,202102,8429.8472,14613.0043
11530530,1117071020201,202102,4463.9556,10397.7528
11530530,1117071030001,202102,118562.4558,64637.12
11530530,1117071030101,202102,11863.2815,20304.6276
11530530,1117071040001,202102,27419.5889,22261.6956
11530530,1117071040002,202102,20686.1316,14392.6191
11530530,1117071040101,202102,2972.1088,9020.053
11530530,1117071050001,202102,3100.1717,8005.6137
11530530,1117071050002,202102,26919.5451,23451.1445
11530530,1117071050003,202102,5250.504,4982.1738
11530530,1117071050004,202102,3374.0981,6489.168
11530530,1117071050005,202102,4960.1957,6871.3337
11530530,1117071050006,202102,9638.7783,3370.9217
11530530,1117071050007,202102,4243.3627,8395.4735
11530530,1117071050008,202102,21741.5596,15993.9052
11530530,1117071050201,202102,4458.3427,11971.0025
11530530,1117071050202,202102,598.4572,3060.1807
11530530,1117071060001,202102,7367.0366,12536.7367
11530530,1117071060002,202102,31903.9681,27323.5219
11530530,1117071060003,202102,3143.9191,6569.6831
11530530,1117071060004,202102,12204.9268,16322.0488
11530530,1117071060005,202102,3929.3212,7315.8432
11530530,1117071060006,202102,14494.7344,26030.3366
11530530,1117071060007,202102,21489.8554,15842.6946
11530530,1117071060008,202102,10437.2589,16633.3034
11530530,1117071060009,202102,8035.0937,8608.583
11530530,1117071060101,202102,5399.6727,10905.867
11530530,1117071070001,202102,6702.7801,8177.8661
11530530,1117071070002,202102,67634.7453,43223.3759
11530530,1117071070003,202102,15669.5614,19097.0633
11530530,1117071070004,202102,4511.2316,7514.3165
11530530,1117071070005,202102,22118.6563,27154.7904
11530530,1117071080001,202102,12152.8958,16026.3505
11530530,1117071080002,202102,6601.027,7046.4424
11530530,1117071080003,202102,8168.3813,9068.5507
11530530,1117071080004,202102,16051.4004,24365.8895
11530530,1117071090001,202102,2663.3265,5610.74
11530530,1117071090002,202102,4487.1401,9074.672
11530530,1117071090003,202102,3072.3295,7535.9948
11530530,1117071090004,202102,5344.9948,8338.2844
11530530,1117071090005,202102,21201.1831,15084.1349
11530530,1117071090006,202102,17119.4522,15184.493
11530530,1117071090007,202102,42576.1226,32127.3004
11530530,1117071090008,202102,16206.3244,10334.2466
11530530,1117071090009,202102,5805.5829,5688.8414
11530530,1117071090010,202102,8938.8692,8876.8208
11530740,1117072010001,202102,12545.4034,7293.836
11530740,1117072010002,202102,4857.535,6873.0074
11530740,1117072010003,202102,6990.4835,9391.9964
11530740,1117072010004,202102,30600.1957,29641.0001
11530740,1117072010005,202102,14080.4726,10841.7986
11530740,1117072010006,202102,6506.3999,8038.2096
11530740,1117072010007,202102,26844.7375,32339.8008
11530740,1117072020001,202102,3840.7031,8512.3194
11530740,1117072020002,202102,12774.0243,12115.8778
11530740,1117072020003,202102,10387.4165,12522.6875
11530740,1117072020004,202102,6149.7931,9747.8277
11530740,1117072020005,202102,7923.4248,11646.6161
11530740,1117072020006,202102,9097.0371,11732.5242
11530740,1117072020007,202102,8457.6684,9304.4962
11530740,1117072020008,202102,7521.7581,10558.7174
11530740,1117072020009,202102,8821.3331,12578.6025
11530740,1117072020010,202102,7961.089,14197.8616
11530740,1117072020011,202102,11403.7129,10320.1814
11530740,1117072020012,202102,8481.4273,8139.2961
11530740,1117072020101,202102,6972.0561,15114.0893
11530740,1117072020501,202102,8732.488,16362.9786
11530740,1117072030001,202102,4849.2263,9604.5972
11530740,1117072030002,202102,15810.567,13197.6182
11530740,1117072030003,202102,7675.7767,12599.2166
11530740,1117072030004,202102,10323.096,13347.2439
11530740,1117072030005,202102,18839.6439,13740.4129
11530740,1117072030101,202102,6780.6668,11597.2045
11530740,1117072030201,202102,2287.4477,6339.531
11530740,1117072030202,202102,1334.827,5026.3921
11530740,1117072040001,202102,92867.9206,29792.309
11530740,1117072050001,202102,34764.3457,15494.2696
11530740,1117072050002,202102,2840.2469,4710.7285
11530740,1117072050003,202102,4855.5739,6457.4161
11530740,1117072050004,202102,5056.5774,6875.9956
11530740,1117072050005,202102,13765.7153,8099.5475
11530740,1117072050006,202102,33993.8608,88390.1925
11530740,1117072050007,202102,19741.6027,18108.3757
11530740,1117072050008,202102,5584.75,7186.6964
11530740,1117072050009,202102,3759.4968,4848.4833
11530740,1117072050010,202102,10018.686,7652.3563
11530740,1117072050011,202102,3702.3569,5308.9579
11530740,1117072050012,202102,6243.536,7245.0557
11530740,1117072050013,202102,4108.6151,6847.7218
11530740,1117072050101,202102,6766.9574,10604.7539
11530740,1117072050102,202102,11115.305,15121.5993
11530740,1117072050103,202102,6398.0682,11015.241
11530740,1117072050104,202102,10354.3504,16410.1725
11530740,1117072050105,202102,18839.1753,11844.4742
11530740,1117072050201,202102,954.3372,4105.2701
11530740,1117072060001,202102,51562.6454,25942.8562
11530740,1117072060002,202102,70166.8292,21745.7093
11530740,1117072060101,202102,8269.6175,15704.3269
11530740,1117072060201,202102,12650.4215,20032.7928
11530740,1117072060202,202102,9581.3999,16588.7543
11530740,1117072060301,202102,2681.7946,4122.6903
11530740,1117072060401,202102,5186.4632,8178.0179
11530740,1117072060402,202102,661.7643,3280.0402
11530740,1117072060403,202102,1263.7805,5305.1715
11530740,1117072060404,202102,380.7858,2084.1509
11530740,1117072060405,202102,1508.553,5930.6722
11530740,1117072060406,202102,281.4282,1374.9294
11530740,1117072060407,202102,2843.6483,8124.7148
11530740,1117072060408,202102,70627.8288,73838.6219
11530740,1117072060409,202102,1619.4737,6244.9637
11530740,1117072060410,202102,448.3548,2467.3344
11530740,1117072060411,202102,661.0547,3497.2357
11530740,1117072060412,202102,1083.7785,4872.0436
11530510,1117051010001,202103,72404.6255,55275.9945
11530510,1117051010002,202103,15589.3665,12908.5901
11530510,1117051010003,202103,35314.9844,22372.6996
11530510,1117051010004,202103,8522.8389,8926.9535
11530510,1117051010005,202103,7076.4057,7837.5976
11530510,1117051010006,202103,24308.0552,31749.2534
11530510,1117051010007,202103,24977.3164,18019.364
11530510,1117051010008,202103,25944.1516,23387.6492
11530510,1117051010101,202103,10678.6889,18114.439
11530510,1117051010102,202103,667.7908,2243.1375
11530510,1117051010103,202103,3601.5797,9914.0881
11530510,1117051010104,202103,578.3903,2581.7155
11530510,1117051010105,202103,1556.7243,5309.5299
11530510,1117051010106,202103,4536.0807,11052.6839
11530510,1117051010107,202103,8185.0294,12187.7093
11530510,1117051010201,202103,3234.6296,5267.3609
11530510,1117051010202,202103,4789.6871,5100.1784
11530510,1117051010301,202103,11945.4473,16090.2689
11530510,1117051010401,202103,1599.9831,940.6661
11530510,1117051010402,202103,2272.2306,5341.7512
11530510,1117051010501,202103,2314.5824,1633.6074
11530510,1117051010601,202103,6145.6702,4086.7314
11530510,1117051010602,202103,1593.1441,908.4061
11530510,1117051010701,202103,6718.4283,16550.9988
11530510,1117051010702,202103,13042.93,27085.6056
11530510,1117051010703,202103,13167.1603,27656.2495
11530510,1117051010704,202103,6739.1652,9218.9156
11530510,1117051020003,202103,133625.8748,48090.6243
11530510,1117051020101,202103,34239.801,41297.0952
11530510,1117051020102,202103,4300.1177,7856.6692
11530510,1117051020103,202103,35851.3658,36972.5612
11530510,1117051020104,202103,11050.4556,18140.1094
11530510,1117051020105,202103,4199.553,5240.3118
11530510,1117051020301,202103,15620.3713,6480.3659
11530510,1117051020401,202103,26536.2191,52007.9466
11530510,1117051020402,202103,3122.5023,7681.8965
11530510,1117051020403,202103,13282.5117,14402.4991
11530510,1117051020404,202103,5150.8296,6393.7024
11530510,1117051020405,202103,37352.32,10305.1674
11530510,1117051020501,202103,32722.7831,34740.4539
11530510,1117051020502,202103,44024.8785,55485.9323
11530510,1117051020503,202103,18300.4381,17730.8099
11530510,1117051020601,202103,4950.2831,7919.1608
11530510,1117051030002,202103,41259.9818,12139.7654
11530510,1117051030003,202103,159826.2862,32413.6279
11530510,1117051030101,202103,17127.328,15939.863
11530510,1117051030201,202103,10071.6735,9891.608
11530510,1117051030301,202103,24849.9354,24221.8956
11530510,1117051030302,202103,26039.6963,32980.9668
11530510,1117051030401,202103,14631.6223,10407.3962
11530510,1117051040001,202103,7613.6487,1673.931
11530510,1117051040002,202103,456.4781,222.5491
11530510,1117051040004,202103,1269.5833,0
11530510,1117051040101,202103,21705.0097,22944.2734
11530510,1117051040201,202103,15054.4477,16297.5027
11530510,1117051040202,202103,4777.3413,12610.0582
11530510,1117051040203,202103,4286.3394,14155.4443
11530510,1117051040204,202103,1957.2542,7660.0398
11530510,1117051040205,202103,17934.4232,25515.9807
11530510,1117051040206,202103,8404.8319,14991.5089
11530510,1117051040207,202103,3857.1584,10889.2638
11530510,1117051040208,202103,41531.6901,48496.5775
11530510,1117051040209,202103,2821.0445,9245.5643
11530510,1117051040210,202103,3977.35,10790.5509
11530510,1117051040211,202103,12904.5504,13491.8686
11530510,1117051040212,202103,20437.6116,18477.8618
11530510,1117051040213,202103,15051.1792,15565.9613
11530510,1117051040301,202103,58265.1657,17270.0829
11530510,1117051040401,202103,8837.9019,11449.8503
11530510,1117051040402,202103,2586.7882,7990.5642
11530510,1117051040501,202103,5885.4003,10705.3641
11530510,1117051040502,202103,1019.91,791.6026
11530510,1117051040503,202103,16048.4483,30160.02
11530510,1117051040601,202103,6633.3077,2624.2658
11530520,1117052010001,202103,36744.6958,15876.8846
11530520,1117052010002,202103,131611.1504,142425.2669
11530520,1117052010003,202103,517.2127,0
11530520,1117052010101,202103,14942.612,20017.3629
11530520,1117052010102,202103,18698.9854,17279.9518
11530520,1117052010103,202103,7201.2376,13873.2883
11530520,1117052010104,202103,5756.7312,10056.4988
11530520,1117052010105,202103,11680.1407,19057.9207
11530520,1117052010106,202103,6340.2138,8178.1948
11530520,1117052010107,202103,6724.2268,8069.6749
11530520,1117052010108,202103,6631.3002,10170.2039
11530520,1117052010201,202103,33722.7102,11467.5519
11530520,1117052010202,202103,5179.0334,772.1327
11530520,1117052010301,202103,14148.3156,26110.6462
11530520,1117052010302,202103,10885.782,17985.8905
11530520,1117052010401,202103,5896.697,11331.8857
11530520,1117052010501,202103,3701.6536,9565.3647
11530520,1117052010601,202103,4749.3711,10413.914
11530520,1117052010701,202103,5843.0908,11066.6403
11530520,1117052010702,202103,6154.5009,11887.6658
11530520,1117052020001,202103,42082.536,9084.7943
11530520,1117052020003,202103,0,0
11530520,1117052020004,202103,0,0
11530520,1117052020005,202103,0,0
11530520,1117052020006,202103,6618.3872,2521.6141
11530520,1117052020101,202103,16415.3424,28900.5343
11530520,1117052020102,202103,12192.5666,20629.818
11530520,1117052020201,202103,9256.4286,20580.6449
11530520,1117052020202,202103,15141.824,27644.8162
11530520,1117052020203,202103,7184.852,17277.456
11530520,1117052020204,202103,2308.4148,8507.6819
11530520,1117052020205,202103,2544.1667,8832.5186
11530520,1117052020301,202103,9859.4373,13223.3658
11530520,1117052020302,202103,13608.5038,15611.5729
11530520,1117052020303,202103,14612.9641,14546.5676
11530520,1117052020304,202103,11761.7492,17081.1667
11530520,1117052020305,202103,6714.7324,8188.7421
11530520,1117052020306,202103,5384.9779,8039.6087
11530520,1117052020401,202103,21392.2901,27494.8236
11530520,1117052020402,202103,9120.5114,13037.982
11530520,1117052020403,202103,6966.0642,10573.2738
11530520,1117052020404,202103,9229.8112,13319.591
11530520,1117052020501,202103,4492.6598,9210.2376
11530520,1117052020502,202103,15532.9135,27552.9044
11530520,1117052020503,202103,9764.3621,16224.6736
11530520,1117052020504,202103,2142.5188,6105.1705
11530520,1117052020701,202103,2995.6602,4979.0471
11530520,1117052020702,202103,6438.1093,10937.5458
11530520,1117052020703,202103,3910.7104,5706.363
11530520,1117052020801,202103,2457.4689,4606.7295
11530540,1117054010001,202103,29670.5769,21873.9512
11530540,1117054010002,202103,177531.1062,58346.8597
11530540,1117054010003,202103,0,0
11530540,1117054010101,202103,6380.3483,15270.6018
11530540,1117054010102,202103,12587.1168,15903.7762
11530540,1117054010103,202103,7397.8081,23556.4235
11530540,1117054010104,202103,4969.1957,6197.6201
11530540,1117054010201,202103,10044.5305,8065.3562
11530540,1117054010202,202103,6730.6549,6112.1481
11530540,1117054010401,202103,5264.205,10677.8777
11530540,1117054010501,202103,4528.1904,7848.2173
11530540,1117054010502,202103,6017.4088,7154.0807
11530540,1117054010503,202103,18108.1137,36402.4877
11530540,1117054010504,202103,4188.7135,10361.3453
11530540,1117054010505,202103,7171.939,10487.5959
11530540,1117054010506,202103,6406.1085,13878.4782
11530540,1117054010507,202103,5044.5573,12097.6539
11530540,1117054010601,202103,4434.9496,10075.2845
11530540,1117054010701,202103,3203.7197,5036.2031
11530540,1117054010702,202103,6078.1059,12654.4491
11530540,1117054010703,202103,3132.0046,7149.818
11530540,1117054020001,202103,30177.7806,42987.577
11530540,1117054020002,202103,2854.8936,5407.653
11530540,1117054020003,202103,14657.6558,13290.4991
